Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2022-03-11,151.74392700195312,145.52450561523438,128.89659118652344,186.30857849121094,271.5513000488281,22.06102752685547,265.1166687011719
2022-03-14,147.71319580078125,141.85299682617188,125.00648498535156,185.3353729248047,268.0316467285156,21.292387008666992,255.4566650390625
2022-03-15,152.09693908691406,147.3665008544922,128.22914123535156,190.69790649414062,278.41595458984375,22.9324893951416,267.2966613769531
2022-03-16,156.51010131835938,153.10400390625,132.28102111816406,202.21746826171875,285.4356689453125,24.452804565429688,280.07666015625
2022-03-17,157.520263671875,157.23899841308594,132.83534240722656,206.3982391357422,286.240478515625,24.72233009338379,290.5333251953125
2022-03-18,160.81539916992188,161.25050354003906,135.10467529296875,214.9882354736328,291.29205322265625,26.406352996826172,301.7966613769531
2022-03-21,162.1884002685547,161.4915008544922,135.0808563232422,210.02291870117188,290.06060791015625,26.686859130859375,307.0533447265625
2022-03-22,165.5619659423828,164.88900756835938,138.81910705566406,215.14712524414062,294.8116455078125,26.47722625732422,331.32666015625
2022-03-23,166.92518615722656,163.4080047607422,137.23855590820312,211.97926330566406,290.38055419921875,25.58879852294922,333.03668212890625
2022-03-24,170.71067810058594,163.64950561523438,140.51036071777344,218.046875,294.85040283203125,28.100360870361328,337.97332763671875
2022-03-25,171.34812927246094,164.77349853515625,140.61058044433594,220.28126525878906,294.4430847167969,27.64317512512207,336.8800048828125
2022-03-28,172.21115112304688,168.99049377441406,140.3947296142578,222.0389862060547,301.2496337890625,28.16923713684082,363.9466552734375
2022-03-29,175.50633239746094,169.31500244140625,141.43682861328125,228.2655029296875,305.8164367675781,28.605470657348633,366.5233459472656
2022-03-30,174.33924865722656,166.30099487304688,140.87408447265625,226.2694549560547,304.31353759765625,27.641178131103516,364.663330078125
2022-03-31,171.24024963378906,162.99749755859375,138.02464294433594,220.81753540039062,298.9322814941406,27.237884521484375,359.20001220703125
2022-04-01,170.946044921875,163.55999755859375,139.09950256347656,223.29025268554688,300.0085144042969,26.664899826049805,361.5299987792969
2022-04-04,174.996337890625,168.34649658203125,141.89935302734375,232.26751708984375,305.3897705078125,27.3117618560791,381.8166809082031
2022-04-05,171.68157958984375,164.05499267578125,139.5366973876953,230.23171997070312,301.4241638183594,25.885278701782227,363.7533264160156
2022-04-06,168.5138702392578,158.75599670410156,135.52401733398438,221.7510223388672,290.3902893066406,24.36396026611328,348.586669921875
2022-04-07,168.81793212890625,157.7845001220703,134.86947631835938,221.4033966064453,292.2033996582031,24.165313720703125,352.4200134277344
2022-04-08,166.80751037597656,154.4604949951172,132.2879638671875,220.78773498535156,287.937255859375,23.078235626220703,341.8299865722656
2022-04-11,162.5512237548828,151.1219940185547,127.85743713378906,214.9584503173828,276.5834655761719,21.87835693359375,325.30999755859375
2022-04-12,164.4243927001953,150.78750610351562,126.75675964355469,212.65455627441406,273.480712890625,21.466083526611328,328.98333740234375
2022-04-13,167.11151123046875,155.54100036621094,128.91990661621094,213.49864196777344,278.8716125488281,22.163846969604492,340.7900085449219
2022-04-14,162.10011291503906,151.7064971923828,125.7796401977539,208.72198486328125,271.318603515625,21.22051239013672,328.3333435058594
2022-04-18,161.88438415527344,152.78500366210938,126.71904754638672,209.3079071044922,271.98760986328125,21.744596481323242,334.7633361816406
2022-04-19,164.16937255859375,158.11549377441406,129.03404235839844,215.8025360107422,276.6221923828125,22.158859252929688,342.7166748046875
2022-04-20,164.002685546875,153.9980010986328,127.07981872558594,199.02969360351562,277.64996337890625,21.44411849975586,325.73333740234375
2022-04-21,163.20828247070312,148.29600524902344,123.87849426269531,186.76541137695312,272.268798828125,20.147415161132812,336.260009765625
2022-04-22,158.6676788330078,144.35000610351562,118.73834991455078,182.83285522460938,265.6949768066406,19.4805908203125,335.01666259765625
2022-04-25,159.7366485595703,146.07400512695312,122.15105438232422,185.69287109375,272.1815185546875,19.866910934448242,332.67333984375
2022-04-26,153.77395629882812,139.39100646972656,117.76023864746094,179.6947784423828,262.0008850097656,18.754871368408203,292.1400146484375
2022-04-27,153.54840087890625,138.16700744628906,113.43739318847656,173.7364044189453,274.60546875,18.382530212402344,293.836669921875
2022-04-28,160.4819793701172,144.59649658203125,117.63369750976562,204.30288696289062,280.82049560546875,19.747116088867188,292.5033264160156
2022-04-29,154.60755920410156,124.28150177001953,113.25376892089844,199.0793914794922,269.0788269042969,18.514293670654297,290.2533264160156
2022-05-02,154.91160583496094,124.5,115.70873260498047,209.66542053222656,275.8174743652344,19.498559951782227,300.9800109863281
2022-05-03,156.4022674560547,124.25350189208984,116.45410919189453,210.55918884277344,273.2093200683594,19.567434310913086,303.0833435058594
